CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category
780202908,Existing Customer,53,F,2,Graduate,Single,Less than $40K
787504158,Existing Customer,36,F,0,Unknown,Married,Less than $40K
716183283,Existing Customer,27,F,1,College,Divorced,Less than $40K
824168808,Existing Customer,31,F,1,College,Divorced,Unknown
712936908,Existing Customer,36,M,3,Unknown,Single,$60K - $80K
719855958,Existing Customer,41,M,4,High School,Single,$60K - $80K
710112933,Existing Customer,28,M,1,Uneducated,Single,$60K - $80K
768364233,Existing Customer,59,M,1,High School,Married,$40K - $60K
771725808,Existing Customer,43,M,3,Uneducated,Unknown,$80K - $120K
780686358,Existing Customer,41,M,3,Unknown,Married,$60K - $80K
712762758,Existing Customer,46,M,2,Graduate,Married,$60K - $80K
714392808,Existing Customer,51,M,3,Unknown,Married,$80K - $120K
713089458,Existing Customer,44,M,1,High School,Married,Less than $40K
826780683,Existing Customer,40,M,3,Graduate,Married,$60K - $80K
780251658,Existing Customer,32,M,1,High School,Married,$40K - $60K
772273983,Attrited Customer,48,M,4,Uneducated,Single,$40K - $60K
737944908,Existing Customer,58,M,2,Unknown,Married,$60K - $80K
720688158,Existing Customer,37,F,3,High School,Single,Less than $40K
719902908,Attrited Customer,51,M,3,Unknown,Married,$80K - $120K
771682533,Existing Customer,43,F,3,Unknown,Married,Less than $40K
708193008,Existing Customer,41,M,4,Uneducated,Single,$80K - $120K
772449858,Existing Customer,51,M,3,Graduate,Divorced,$40K - $60K
715992558,Existing Customer,52,M,2,Doctorate,Married,$80K - $120K
708502908,Existing Customer,61,M,2,High School,Single,$60K - $80K
720132258,Existing Customer,49,M,3,Post-Graduate,Single,$120K +
708704433,Existing Customer,36,F,3,High School,Single,Unknown
720906033,Existing Customer,35,M,1,Graduate,Married,$40K - $60K
719961183,Existing Customer,63,F,0,High School,Married,Less than $40K
718838808,Existing Customer,36,F,1,Post-Graduate,Married,Less than $40K
710268858,Existing Customer,33,F,4,Graduate,Single,Less than $40K
788360283,Existing Customer,33,M,1,Graduate,Single,$80K - $120K
717914808,Existing Customer,65,M,1,High School,Single,Unknown
802884933,Existing Customer,61,M,1,Graduate,Married,$60K - $80K
714436383,Existing Customer,44,M,4,Graduate,Unknown,$80K - $120K
718785483,Existing Customer,38,M,1,Doctorate,Single,$80K - $120K
708816408,Existing Customer,41,M,4,Uneducated,Single,$80K - $120K
715363908,Existing Customer,44,F,4,Uneducated,Married,Less than $40K
709163358,Attrited Customer,41,M,5,Unknown,Single,$60K - $80K
827643858,Existing Customer,45,F,2,Unknown,Single,Less than $40K
711251133,Existing Customer,37,M,0,Post-Graduate,Single,$80K - $120K
716896833,Existing Customer,51,M,1,Unknown,Single,$80K - $120K
789193383,Existing Customer,65,M,0,Uneducated,Single,Less than $40K
712801758,Existing Customer,37,F,1,Graduate,Single,$40K - $60K
719836083,Existing Customer,54,M,4,Unknown,Married,$60K - $80K
718291233,Existing Customer,46,M,4,Graduate,Married,$80K - $120K
718682883,Existing Customer,41,M,2,Unknown,Single,$80K - $120K
771503958,Existing Customer,49,M,2,Unknown,Single,$40K - $60K
771960708,Existing Customer,51,M,2,Graduate,Married,$80K - $120K
717427983,Existing Customer,50,F,3,High School,Single,Less than $40K
712737108,Existing Customer,48,F,4,High School,Married,Unknown
771599283,Existing Customer,53,M,2,Graduate,Married,$80K - $120K
717237708,Existing Customer,54,M,2,Post-Graduate,Single,$60K - $80K
710703708,Existing Customer,46,F,4,Unknown,Single,$40K - $60K
712513458,Existing Customer,47,F,4,High School,Single,Less than $40K
709690158,Existing Customer,52,F,4,Graduate,Married,Less than $40K
709959858,Existing Customer,43,F,4,Graduate,Single,Less than $40K
720683958,Existing Customer,41,M,4,Uneducated,Divorced,$80K - $120K
780704358,Existing Customer,34,M,3,Post-Graduate,Unknown,$60K - $80K
717843783,Existing Customer,33,F,1,College,Single,Less than $40K
718318383,Existing Customer,49,M,1,High School,Unknown,$60K - $80K
708849858,Existing Customer,44,M,3,Doctorate,Single,$120K +
712652283,Existing Customer,36,M,1,Uneducated,Divorced,$80K - $120K
793461933,Existing Customer,37,M,3,High School,Single,$80K - $120K
720084183,Existing Customer,46,M,3,Unknown,Divorced,$120K +
767114958,Existing Customer,65,M,0,Uneducated,Single,Less than $40K
709216533,Existing Customer,52,M,2,College,Married,$80K - $120K
720897783,Existing Customer,50,M,1,Uneducated,Married,$120K +
773503308,Existing Customer,59,M,1,Uneducated,Single,Less than $40K
719963433,Existing Customer,37,F,3,Unknown,Single,Unknown
708139833,Attrited Customer,40,M,3,Graduate,Unknown,$60K - $80K
710664558,Existing Customer,40,F,3,High School,Married,Less than $40K
713687508,Existing Customer,59,M,1,Doctorate,Single,$60K - $80K
816312633,Existing Customer,52,F,3,College,Married,$40K - $60K
712019883,Existing Customer,43,F,4,Unknown,Unknown,Unknown
718216008,Existing Customer,48,M,3,Graduate,Married,$60K - $80K
718345233,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K
771228183,Existing Customer,30,F,0,Graduate,Divorced,Less than $40K
789430083,Existing Customer,41,F,5,High School,Single,$40K - $60K
779524833,Existing Customer,51,M,1,Unknown,Single,$80K - $120K
823621083,Existing Customer,46,M,3,Graduate,Married,$120K +
715563558,Existing Customer,50,M,1,Unknown,Married,$120K +
715424283,Existing Customer,31,F,0,College,Married,Less than $40K
807209808,Existing Customer,48,M,1,High School,Single,$60K - $80K
716578158,Existing Customer,39,F,1,Unknown,Married,Less than $40K
708911508,Existing Customer,50,F,2,Unknown,Married,Less than $40K
717332733,Existing Customer,47,M,4,Unknown,Single,$80K - $120K
710681808,Existing Customer,53,M,3,High School,Single,$80K - $120K
708740808,Existing Customer,45,M,4,Graduate,Married,$40K - $60K
711728208,Existing Customer,46,M,4,Graduate,Single,$120K +
720562008,Existing Customer,34,M,2,Graduate,Single,$80K - $120K
709012083,Existing Customer,39,M,1,Uneducated,Married,Less than $40K
771073908,Existing Customer,62,M,0,Unknown,Married,$40K - $60K
718174908,Existing Customer,53,F,3,Uneducated,Married,Less than $40K
709550958,Existing Customer,51,M,3,Graduate,Married,$60K - $80K
720411183,Existing Customer,34,F,1,High School,Single,Unknown
720776508,Existing Customer,44,F,2,Doctorate,Single,$40K - $60K
755615208,Existing Customer,49,M,3,High School,Single,$120K +
708147108,Existing Customer,26,M,0,Graduate,Divorced,Unknown
827476983,Attrited Customer,56,F,2,College,Single,Less than $40K
716682258,Existing Customer,52,M,1,High School,Divorced,$120K +
708563433,Attrited Customer,65,F,0,High School,Single,Unknown
772277508,Existing Customer,65,F,1,Unknown,Single,Less than $40K
712515558,Existing Customer,35,M,1,College,Single,$60K - $80K
719342808,Existing Customer,48,M,3,Graduate,Single,$80K - $120K
788957358,Existing Customer,53,F,1,Graduate,Single,$40K - $60K
778386033,Existing Customer,38,M,3,Uneducated,Married,$60K - $80K
820060758,Existing Customer,50,F,1,College,Single,Less than $40K
713271708,Existing Customer,46,M,3,Uneducated,Married,Less than $40K
720555483,Existing Customer,48,M,3,Graduate,Single,$80K - $120K
709405758,Existing Customer,36,M,2,Graduate,Married,$60K - $80K
769463433,Existing Customer,41,F,2,Post-Graduate,Single,Less than $40K
786087633,Existing Customer,60,M,0,Unknown,Married,$60K - $80K
738627708,Attrited Customer,49,F,2,Unknown,Single,Unknown
719527833,Existing Customer,45,F,4,High School,Unknown,Unknown
715921758,Existing Customer,36,M,2,College,Single,$60K - $80K
717280158,Existing Customer,49,M,3,Graduate,Married,Less than $40K
714179658,Existing Customer,43,M,3,High School,Single,$120K +
806637558,Existing Customer,58,M,1,High School,Married,$60K - $80K
714828708,Existing Customer,46,M,0,High School,Divorced,$80K - $120K
711989358,Existing Customer,50,M,2,Graduate,Single,$80K - $120K
720188508,Existing Customer,43,M,4,Graduate,Single,$60K - $80K
719528958,Existing Customer,57,F,3,College,Single,$40K - $60K
713110908,Existing Customer,30,M,1,Unknown,Married,Less than $40K
721179708,Existing Customer,48,F,2,Unknown,Married,Less than $40K
716363658,Existing Customer,51,M,2,Doctorate,Single,$120K +
711443808,Existing Customer,46,M,2,Unknown,Divorced,$60K - $80K
778952058,Existing Customer,46,M,3,College,Married,$80K - $120K
713642133,Existing Customer,45,M,4,Unknown,Married,$40K - $60K
778908783,Existing Customer,52,M,3,College,Married,$80K - $120K
778170633,Existing Customer,48,M,5,Graduate,Married,$80K - $120K
714670533,Existing Customer,47,M,3,Unknown,Single,$80K - $120K
771833433,Attrited Customer,49,M,2,High School,Married,$80K - $120K
772758783,Existing Customer,43,M,1,Unknown,Married,$80K - $120K
788959758,Existing Customer,47,F,4,Uneducated,Single,$40K - $60K
716878533,Existing Customer,55,M,2,Unknown,Married,$80K - $120K
713267133,Existing Customer,41,F,5,Post-Graduate,Married,Less than $40K
716263533,Existing Customer,44,M,5,High School,Married,$80K - $120K
719026383,Existing Customer,35,F,2,Uneducated,Married,Less than $40K
821755233,Existing Customer,40,F,2,Unknown,Married,Unknown
709683633,Existing Customer,32,F,1,High School,Single,Less than $40K
714318033,Existing Customer,50,M,4,Unknown,Married,$60K - $80K
828291858,Attrited Customer,38,M,3,College,Single,$60K - $80K
779647608,Existing Customer,39,M,2,High School,Single,$120K +
787605558,Existing Customer,48,F,3,Graduate,Divorced,Less than $40K
771534408,Existing Customer,52,F,2,College,Single,Less than $40K
716219808,Existing Customer,49,M,3,Graduate,Unknown,$60K - $80K
715690908,Existing Customer,46,F,3,Graduate,Single,Less than $40K
789125733,Existing Customer,38,F,4,Doctorate,Married,Less than $40K
717271983,Existing Customer,60,M,0,College,Single,$80K - $120K
709695333,Existing Customer,48,M,2,High School,Single,$80K - $120K
712233183,Existing Customer,45,F,2,Graduate,Single,Less than $40K
716645883,Existing Customer,47,M,2,Unknown,Unknown,$60K - $80K
711762408,Existing Customer,43,M,2,Doctorate,Divorced,$40K - $60K
818305008,Existing Customer,41,F,2,Graduate,Married,$40K - $60K
788159433,Existing Customer,53,M,2,Unknown,Single,$60K - $80K
709104333,Existing Customer,50,M,5,Post-Graduate,Married,$120K +
708112008,Existing Customer,56,M,2,Graduate,Married,$80K - $120K
714731208,Existing Customer,63,F,0,Uneducated,Unknown,$40K - $60K
710006958,Existing Customer,53,F,1,High School,Single,Less than $40K
815062383,Existing Customer,35,F,2,High School,Married,Less than $40K
778447908,Existing Customer,51,M,2,College,Married,$80K - $120K
720725058,Attrited Customer,51,F,1,Graduate,Single,Less than $40K
803415183,Existing Customer,44,M,3,Unknown,Single,$80K - $120K
708582858,Existing Customer,38,M,3,Graduate,Single,$60K - $80K
779833908,Existing Customer,40,F,2,Graduate,Divorced,Unknown
818687958,Existing Customer,48,M,2,Graduate,Divorced,$80K - $120K
708714108,Existing Customer,42,F,3,High School,Single,Less than $40K
754872333,Existing Customer,50,M,2,Graduate,Married,$120K +
718637208,Existing Customer,54,F,2,Graduate,Single,Less than $40K
816772908,Existing Customer,38,M,3,High School,Single,$60K - $80K
711935283,Attrited Customer,55,M,5,Post-Graduate,Single,$80K - $120K
716950758,Attrited Customer,46,M,4,High School,Married,$60K - $80K
716497908,Existing Customer,49,F,1,Doctorate,Married,Unknown
809358708,Existing Customer,38,M,3,Unknown,Single,$80K - $120K
716037708,Existing Customer,50,M,0,Uneducated,Divorced,$60K - $80K
717804783,Existing Customer,40,F,3,Graduate,Single,Less than $40K
715338783,Existing Customer,32,M,1,High School,Single,$60K - $80K
779645658,Existing Customer,49,M,3,Graduate,Single,$60K - $80K
787565433,Existing Customer,53,M,2,Post-Graduate,Married,$80K - $120K
717287883,Existing Customer,57,M,3,Graduate,Married,$80K - $120K
715746633,Existing Customer,64,F,0,Graduate,Single,Less than $40K
720635883,Existing Customer,34,M,3,Unknown,Unknown,$80K - $120K
710077008,Existing Customer,43,M,2,Uneducated,Single,$120K +
804437658,Existing Customer,42,F,3,Doctorate,Married,Less than $40K
780000258,Existing Customer,48,M,3,Uneducated,Single,$120K +
825785508,Existing Customer,49,M,3,High School,Single,$120K +
720252858,Existing Customer,57,M,3,College,Single,$60K - $80K
710017758,Existing Customer,44,M,4,Graduate,Single,$40K - $60K
711750183,Existing Customer,63,F,2,Graduate,Single,Less than $40K
718364283,Existing Customer,43,M,3,Graduate,Single,$60K - $80K
711638658,Existing Customer,33,M,4,High School,Single,$40K - $60K
711046383,Existing Customer,55,M,2,Graduate,Single,$80K - $120K
720877083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K
715662258,Existing Customer,49,F,3,Unknown,Unknown,Less than $40K
715570533,Attrited Customer,48,M,3,Post-Graduate,Unknown,$120K +
758202858,Existing Customer,47,F,3,High School,Unknown,Less than $40K
712872183,Existing Customer,35,F,4,Uneducated,Single,Less than $40K
710014683,Existing Customer,31,F,0,Graduate,Single,Less than $40K
716934333,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K
778523733,Existing Customer,38,M,3,Graduate,Single,$80K - $120K
716353083,Existing Customer,39,M,3,Graduate,Single,$60K - $80K
753642933,Existing Customer,52,F,3,High School,Single,Less than $40K
708151008,Existing Customer,49,F,4,Graduate,Married,$40K - $60K
789646158,Existing Customer,49,M,4,Uneducated,Married,$40K - $60K
712423233,Existing Customer,44,M,3,High School,Divorced,$60K - $80K
719806233,Existing Customer,36,M,1,Graduate,Single,$120K +
786509358,Existing Customer,44,M,3,Unknown,Married,$80K - $120K
711502908,Existing Customer,44,M,3,Graduate,Single,$60K - $80K
748617858,Existing Customer,35,M,5,Uneducated,Single,$60K - $80K
721532583,Attrited Customer,45,M,4,Graduate,Married,$80K - $120K
789244308,Existing Customer,56,M,4,College,Single,$80K - $120K
709330383,Existing Customer,37,F,1,Graduate,Single,Less than $40K
719136183,Existing Customer,48,F,3,Uneducated,Married,Less than $40K
716939358,Existing Customer,43,F,3,Graduate,Divorced,Unknown
778155558,Existing Customer,45,M,3,Unknown,Married,$80K - $120K
713461533,Existing Customer,54,M,3,Graduate,Single,$80K - $120K
803776533,Existing Customer,46,M,2,Post-Graduate,Single,$60K - $80K
714857508,Existing Customer,44,F,4,Doctorate,Married,Unknown
720348933,Existing Customer,44,M,3,Graduate,Single,$60K - $80K
721158108,Existing Customer,38,M,2,Graduate,Single,$60K - $80K
789043008,Existing Customer,55,F,2,Post-Graduate,Divorced,Less than $40K
713362158,Existing Customer,50,M,3,Unknown,Single,$120K +
712623258,Attrited Customer,42,F,3,Graduate,Married,Less than $40K
708494583,Existing Customer,49,F,3,Uneducated,Divorced,Less than $40K
718394658,Existing Customer,31,F,0,Graduate,Single,Less than $40K
719398158,Existing Customer,51,M,2,Unknown,Unknown,$80K - $120K
711885258,Existing Customer,47,F,4,High School,Married,Less than $40K
789161358,Existing Customer,30,F,0,Graduate,Married,Less than $40K
787581858,Existing Customer,46,M,2,Unknown,Unknown,$120K +
779198133,Existing Customer,45,F,3,High School,Divorced,Less than $40K
708314808,Existing Customer,53,F,2,College,Married,Unknown
720508233,Attrited Customer,62,M,0,Unknown,Single,$40K - $60K
717134058,Existing Customer,65,F,1,Unknown,Single,Unknown
783366483,Existing Customer,44,F,3,Unknown,Married,Unknown
715412583,Existing Customer,51,M,3,Post-Graduate,Married,$40K - $60K
719562108,Existing Customer,28,F,0,Uneducated,Single,Less than $40K
754457883,Existing Customer,49,M,2,Unknown,Single,Less than $40K
742552683,Existing Customer,44,F,3,High School,Married,Less than $40K
711455133,Existing Customer,55,M,3,College,Single,$120K +
716387733,Attrited Customer,49,M,4,Graduate,Single,$60K - $80K
772571508,Existing Customer,34,F,2,High School,Single,Less than $40K
718815108,Existing Customer,50,M,2,Unknown,Married,$80K - $120K
719266158,Existing Customer,42,M,2,Graduate,Divorced,$80K - $120K
720708183,Existing Customer,53,F,1,Uneducated,Divorced,$40K - $60K
767523933,Existing Customer,53,M,3,High School,Single,$60K - $80K
797466033,Existing Customer,32,M,1,High School,Married,$40K - $60K
771886233,Existing Customer,48,M,1,Unknown,Married,$60K - $80K
712612233,Existing Customer,35,M,4,Graduate,Single,$60K - $80K
716516208,Existing Customer,45,M,4,Graduate,Married,$80K - $120K
709950858,Existing Customer,45,M,5,College,Single,$80K - $120K
779882508,Existing Customer,53,F,2,Unknown,Single,$40K - $60K
717472833,Existing Customer,42,M,4,Unknown,Single,$80K - $120K
712665633,Existing Customer,43,F,3,Graduate,Married,Less than $40K
709562358,Existing Customer,55,F,2,Unknown,Single,Less than $40K
715391433,Existing Customer,38,M,0,Graduate,Married,$60K - $80K
708722583,Existing Customer,39,F,4,Uneducated,Single,Less than $40K
720452508,Existing Customer,51,F,1,College,Married,Unknown
714566958,Existing Customer,44,M,3,High School,Married,$80K - $120K
816084333,Existing Customer,42,M,2,Unknown,Single,$120K +
806179683,Existing Customer,63,F,1,College,Single,$40K - $60K
